superficie,adresse,prix,image_lien
400.0,Yene                                                                                Dakar,200000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8204c2130b8fa1f11eb755b2d8f19ed4/-/horizon-files-prod/ed/picture/q8v48mvx/caf9dd993e081c1f978e959a77b32d969f545219.jpg
50.0,Diamniadio                                                                                Dakar,500000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/09b340164dcae045f5c031064d2f066e/-/horizon-files-prod/ed/picture/qv4wrd4g/83aa904a6d766a4e17d707eb3d2b8e6f903283b3.jpg
379.0,Diamniadio                                                                                Dakar,200000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/642106c39c77c338cfbc5a206a4e7d3e/-/horizon-files-prod/ed/picture/q6xdwqxd/d5c44cbfbf7fff8ad0ea00fc85e8153c428a02b3.jpg
0.0,Bambilor                                                                                Dakar,35000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d01da6939e13fa5f89532745c2424e63/-/horizon-files-prod/ed/picture/qj4qg6m8/73bd182e623a1dfee3f41a7bf9a3c5f2047a861e.jpg
0.0,Nguering                                                                                Thiès,141750000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/dfb6e84f93baa2f250904dd4dadf5758/-/horizon-files-prod/ed/picture/q0g7676k/49e8ca0b33b312e04d471a341335460e7dc2f255.jpg
333.0,Mbao                                                                                Dakar,630000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/861fcf587969058e055abaf8711c2815/-/horizon-files-prod/ed/picture/qm5g7gqq/f15443306557bfb7288d9c4a3621cf19eb60f4e7.jpg
0.0,Sangalkam                                                                                Dakar,8500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5b6a07b20d5b9847689918302bfbc3d5/-/horizon-files-prod/ed/picture/q2j098k2/a549a3b55e280974cc8f104e743e3e1c2b08618b.jpg
0.0,Diass                                                                                Thiès,6000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4b097f9ce0715deb77de05d4754550fd/-/horizon-files-prod/ed/picture/qde7nn92/6bb151c7c557239d545d72f664e2ba6887b0fc2b.jpg
0.0,Sangalkam                                                                                Dakar,15000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a8ace142dd2aeec1b07337ec585fda61/-/horizon-files-prod/ed/picture/qm5g7r86/f73732a036d161ec8838b0b35f61fdba568612d2.jpg
150.0,Ndiakhirate                                                                                Dakar,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0c75f0a132f24da4238f89892ac333e7/-eyJvciI6MH0%3D/horizon-files-prod/ed/picture/qrz8xmmq/16a5de4306c5b382151e759b03b76d9975475fc8.jpg
29.0,Popenguine                                                                                Thiès,141750000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0a8a542b0609c16c7bcbef468eaef373/-/horizon-files-prod/ed/picture/qzvpk4md/6de8ca0d9233145333621197434a29ae05a498a7.jpg
300.0,Somone                                                                                Thiès,180000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a9179666d4974856fde5aed2897bddaa/-/horizon-files-prod/ed/picture/q56dn485/eb882d635b6072397e7b35ba5c11443fc0342755.jpg
0.0,Plateau                                                                                Dakar,2500000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ed1d218c16515400045795d6a4fc34c2/-/horizon-files-prod/ed/picture/qxjp94d0/e5731cebab7cdeb3fb1ccaaac519529b79e3c998.jpg
0.0,Mboro                                                                                Thiès,30000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/65c8b684bbdb7b3d5edb037adff2154e/-/horizon-files-prod/ed/picture/q0g7vx2k/cf50f18c9e31a6751b654e96b3dfe80701e6e2cd.jpg
800.0,Tivaouane                                                                                Thiès,45000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a36e88f361eb4f950850a2e3e37d1806/-/horizon-files-prod/ed/picture/qrz8w2px/9439c6f0ba0bb467979baa2cd07f22f6925558d6.jpg
150.0,Kayar                                                                                Thiès,3500000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d16ada0bfd4f4b7b3ddeea44f7176d5f/-/horizon-files-prod/ed/picture/q78wqv4z/1726ca201e817e44ab8f250939a18205e341c0e2.jpg
0.0,Thiès                                                                                Thiès,750000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/338348cc72c2885e2f4a46a9bd6c4182/-/horizon-files-prod/ed/picture/qzvpx58k/14669e1d5b783ebd4470e6c3a18f6db4cebefbdf.png
842.0,Pointe sarrene                                                                                Thiès,11000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e3b2c25680939a7a03dadc9ab94aea16/-/horizon-files-prod/ed/picture/q9mjngx0/9b0fbead8bf60bb84caa69c5d7a05f5bbd4845fe.png
150.0,Ndiakhirate                                                                                Dakar,14000000.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6b7b69f22af742b681f601a2aec3ae96/-/horizon-files-prod/ed/picture/qq42gmme/9f8285865319d0162ff82060421195601f3ddbd9.jpg
128.0,Ziguinchor                                                                                Ziguinchor,32500.0,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cd049b648d4ec9513b035a216d99c970/-/horizon-files-prod/ed/picture/q9mjxpxw/5a87bdae3230a067634acba3d92ab560799436b2.jpg
