nombre_chambre,superficie,adresse,prix,image_lien
3.0,150.0,Mamelles                                                                                Dakar,500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/764b83fe7ebdcd6a070b8436c0e0a1a0/-/horizon-files-prod/ed/picture/q9mjvdzx/f22780ab8e98e8ac308c7cb6cff7a759df716109.jpg
2.0,0.0,Mamelles                                                                                Dakar,700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/98f2acd5058fc33ec561af388dd9b600/-/horizon-files-prod/ed/picture/qj4q0w0g/285ace2a1e236b5af34cf1f2b7122ee7bd5f47b8.jpg
2.0,0.0,Cite Mixta                                                                                Dakar,250000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ef9e146a97c5e1e725c5754322fcfc7c/-/horizon-files-prod/ed/picture/q44ng2xz/ba83a5b8f344847a6ff739a673b79ba50c0e790e.jpg
1.0,0.0,Sacré-cœur                                                                                Dakar,275000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d84b1397dbea5f8cab9816fe62366c4d/-/horizon-files-prod/ed/picture/qrz8w885/4a1d74686b53a20215223e55de00c2b0e1e3fe0f.jpg
1.0,0.0,Mamelles                                                                                Dakar,225000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/311325d259a7184a0c68a577bd9698b7/-/horizon-files-prod/ed/picture/qde7qpwm/45d2d3be3e83476c91b5d79634f3455d7d6d1aed.jpg
5.0,0.0,Mamelles                                                                                Dakar,1200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6bf6fb3d199b9a4fd94c42707bb65744/-/horizon-files-prod/ed/picture/q0g74e8j/de1173db89e7c22cf181db6a408325a723fc6afb.jpg
2.0,140.0,Plateau                                                                                Dakar,2200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f3fe95a9b1cc82b07420ee297bfd3d2c/-/horizon-files-prod/ed/picture/q8v47e9x/fd8d78413e1cb081ee33f7af53bf00a6d1893c27.jpg
3.0,0.0,Hann marinas                                                                                Dakar,1000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e4876557d75f40b4d13dc5101f1abea7/-/horizon-files-prod/ed/picture/qj4q08x8/b4257c46f7727ce6245b3ce5d0419564ef24ab45.jpg
1.0,70.0,Guediawaye                                                                                Dakar,135000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7cf616993a21fb738613ff0ebdd6151e/-/horizon-files-prod/ed/picture/qgqw6n4m/5dbb918834429654a3c11dc263dfd89a2f5e5e18.jpg
3.0,150.0,Mamelles                                                                                Dakar,1500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3eb6e0d4b13e38d7aca7376314f470a4/-/horizon-files-prod/ed/picture/qgqw7px4/03c99c30a4f6a11baa7f2a87933358154fee3c18.jpg
4.0,285.0,Plateau                                                                                Dakar,1550000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3674b41aefbfd693cdbbf16f3e894204/-/horizon-files-prod/ed/picture/qenvz67z/67324623fac219ee0ee0863cf31690f96b5e9a46.jpg
3.0,200.0,Mermoz                                                                                Dakar,1400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a5fb8f6a50b7e6aab025f10f1d99e428/-/horizon-files-prod/ed/picture/qv4wj8rp/123627ac8a95764fd2a64bdb25273eeec18f5aef.jpg
2.0,0.0,Mamelles                                                                                Dakar,300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/43a003a186474f2e60aebad57c9ecfad/-/horizon-files-prod/ed/picture/qxjp7rez/da379f06f2f3169182e749c3a37dab973f978f9c.jpg
0.0,0.0,Almadies                                                                                Dakar,1800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/22e412e4b1d62447f34f513f497aceec/-/horizon-files-prod/ed/picture/qm5g6q0g/eae031600108d70044e1bd312e758e96fc9441f6.jpg
1.0,0.0,Sacré-cœur                                                                                Dakar,275000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d84b1397dbea5f8cab9816fe62366c4d/-/horizon-files-prod/ed/picture/qrz8w885/4a1d74686b53a20215223e55de00c2b0e1e3fe0f.jpg
3.0,204.0,Almadies                                                                                Dakar,2500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fa843d75c2fbbae0b7c221f09efb03d5/-/horizon-files-prod/ed/picture/q44n96qz/59ad361470d9ad6bcdb8212565f0d67d99ce8149.png
5.0,260.0,Fann                                                                                Dakar,3315200,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8c89218187fe8e0339a285bcf1baedc7/-/horizon-files-prod/ed/picture/qngp8n0v/55e49a7d9035981bbb46629473b365e5677194b0.jpg
3.0,0.0,Almadies                                                                                Dakar,800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bd0d31362ef1251539a659922147e1c2/-/horizon-files-prod/ed/picture/qj4q64g6/b4153bd442dd955fa773544684f1f255a2496447.jpg
3.0,0.0,Almadies                                                                                Dakar,1500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/26f845e49307587095fbbfbcc8e54760/-/horizon-files-prod/ed/picture/qm5pxrnm/d251bbc3edd45b33cb2e9bbeeea8bf2316cf2826.jpg
0.0,0.0,Almadies                                                                                Dakar,1700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f3c81d42744da08a51c10b88f46a61d9/-/horizon-files-prod/ed/picture/qq47jd6e/7862b5c20e7ce37f83fcc742675f3abde90c81f2.jpg
2.0,0.0,Almadies                                                                                Dakar,600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/543a22994d0d21a3527ca3c50f3e579d/-/horizon-files-prod/ed/picture/q9mj60mv/ac4966899ed3676230d212bf5360972647318767.jpg
2.0,0.0,Almadies                                                                                Dakar,600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4288c5191460b7070c2276f3ababd259/-/horizon-files-prod/ed/picture/q9mjw0r8/04fe5aa9ce7d0e2c5516d197aec1ca682e091193.jpg
3.0,0.0,Almadies                                                                                Dakar,700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7a0c223a89c49338de836ad396bffad0/-/horizon-files-prod/ed/picture/q2j0nzj8/45650fbc5f2420f8a1c1b63dc516787193c80a8c.jpg
3.0,0.0,Ouest foire                                                                                Dakar,380000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0353fe38d4e797da46d1f1a61860b834/-/horizon-files-prod/ed/picture/qkrgem62/3e13d75a402cf1762773e5ebcf65d7320ac328bc.jpg
4.0,150.0,Ouakam                                                                                Dakar,350000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2ce9c45fe1acab29ea91bfe5be425be3/-/horizon-files-prod/ed/picture/q8v476n6/f1153d65eee3fcb2deca593aaf156216f9e3aada.jpg
1.0,0.0,Sacré-cœur                                                                                Dakar,275000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d84b1397dbea5f8cab9816fe62366c4d/-/horizon-files-prod/ed/picture/qrz8w885/4a1d74686b53a20215223e55de00c2b0e1e3fe0f.jpg
3.0,0.0,Almadies 2                                                                                Dakar,200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9a0849feb6d2d8361db901f547cb9282/-/horizon-files-prod/ed/picture/qwepnkek/d2f61b5c5274fe5a9f6e5d8c99e957dfc94cedfd.jpg
3.0,0.0,Almadies                                                                                Dakar,600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/00e2dc6cbd9d2eb25f7e400b2c06b353/-/horizon-files-prod/ed/picture/qq42rd4n/d2dd7ee53a72a12c40423dc5eb506e0799e0a9e1.jpg
3.0,0.0,Mamelles                                                                                Dakar,900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0800d1158cd42975d013f57b1fffa58b/-/horizon-files-prod/ed/picture/qv4wj895/4fe9c53d5bb5e0f747f6b81320716a69ead70a4d.jpg
3.0,235.0,Plateau                                                                                Dakar,1200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d31d2090bea80595cdab5558137d5bdf/-/horizon-files-prod/ed/picture/qgqw6xm0/97999e858a301c426011a6c3b3e55eff738adfa3.jpg
3.0,0.0,Almadies                                                                                Dakar,1500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f6c829a186d8da0f18b7964d870e5e23/-/horizon-files-prod/ed/picture/q2j0xmqv/5fea74a07922d6bb9d4a7bf8ba867aa34cee4548.jpg
4.0,200.0,Ngor                                                                                Dakar,750000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ab49e1aca68d1bf60b6fc3a669742785/-/horizon-files-prod/ed/picture/qgqwk2jm/f57655068a9524767336740ed77830f28994b2eb.jpg
1.0,70.0,Parcelles Assainies                                                                                Dakar,110000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4b6705b1f91474758212f90f07e43f27/-/horizon-files-prod/ed/picture/q8v47607/eceb6fd87b0cbc7040cbf7cda49fd66c7b859b1d.jpg
1.0,0.0,Almadies                                                                                Dakar,300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4a616bebb6c90ffe90a7524de0e70f27/-/horizon-files-prod/ed/picture/q2j0x6pq/a76276fa42321db300a5b9f93f25b0ff89581ca6.jpg
0.0,125.0,Mamelles                                                                                Dakar,1500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/0621de56947c3400973805b1649bb6e7/-/horizon-files-prod/ed/picture/q2jqpgrg/0d376013e610d03cf0b7d542fc4b87c942464169.jpg
3.0,120.0,Liberte 6                                                                                Dakar,375000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b15c183f841e3e0226f43a98f7597414/-/horizon-files-prod/ed/picture/q8v47z47/83b2dda392bdc71565c0e1fa4849f1ee5d334aff.jpg
3.0,150.0,Virage                                                                                Dakar,1700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/60e87821d5328f5c911b7755f9e6d34a/-/horizon-files-prod/ed/picture/qenvk57x/a53114d66faca02c65ce6ed697f9514ff4796cc4.jpg
3.0,0.0,Sacré-cœur                                                                                Dakar,900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/417dda360748e70a6d1240b416c774a7/-/horizon-files-prod/ed/picture/qwep9r8k/44827dbff128fe62066d528af441cfdab65c9967.jpg
2.0,0.0,Nord foire                                                                                Dakar,275000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/56592609b1b07a43d2e0eb285b1663c3/-/horizon-files-prod/ed/picture/qde7mvg2/7bf711628866ec162032b2fc436ad62f155ab11b.jpg
3.0,0.0,Sacré-cœur                                                                                Dakar,450000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bab40d8dd443d56ec703c9c6479cf4fc/-/horizon-files-prod/ed/picture/qpdm4e4q/6a94e0e88932b55fe7a7cb6730a1920d295070fb.jpg
2.0,0.0,Mamelles                                                                                Dakar,414400,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8e6e29ba983612815c1ad6e28691ca46/-/horizon-files-prod/ed/picture/q6xd8r7n/119766e1a221a16c781a98340821a8a1421361b2.jpg
5.0,200.0,Ngor                                                                                Dakar,1250000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f42cd2507259587172aeb9c2e311e9f9/-/horizon-files-prod/ed/picture/qzvp05v6/02b1c40f2bfe45a3156e2168176518e2b2b5ee89.jpg
3.0,0.0,Ouakam                                                                                Dakar,550000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/58dffc575cde07beab00275147eb884b/-/horizon-files-prod/ed/picture/q8v5wr6j/583f2826b4c67f19d871175f0d1017ac8a780d57.jpg
3.0,190.0,Point-e                                                                                Dakar,1100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6ab722acbb80098bb320f31b36ec14fc/-/horizon-files-prod/ed/picture/qkr8xwnx/e5dff78d51938659d6c2aac1583d9a5794175c36.png
3.0,0.0,Point-e                                                                                Dakar,600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/62da7ec42244aa41315e689961344034/-/horizon-files-prod/ed/picture/qpdmrw7p/21126aa9e5f809abb774452cdfdda4c0a1031537.jpg
4.0,0.0,Point-e                                                                                Dakar,700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8c7757f22a810bd5567609bbf844a968/-/horizon-files-prod/ed/picture/qj4q9j2v/05f76e7ec19c493b56d9e9994be9340a96d1c457.jpg
2.0,90.0,Ngaparou                                                                                Thiès,400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/aebb766bf13937865c04e4a8777dd5f6/-/horizon-files-prod/ed/picture/q6xd8j2v/d587b7d9d67f2d0c447f219c46b4cba8d744654c.jpg
3.0,150.0,Virage                                                                                Dakar,1700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/60e87821d5328f5c911b7755f9e6d34a/-/horizon-files-prod/ed/picture/qenvk57x/a53114d66faca02c65ce6ed697f9514ff4796cc4.jpg
1.0,0.0,Sacré-cœur                                                                                Dakar,500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c5a40437290c7428caf682d707105c84/-/horizon-files-prod/ed/picture/qv4wjrjx/08204d410b2b8456deac0971f71ccb49f9809ad9.jpg
3.0,227.0,Almadies                                                                                Dakar,1600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/177bc5348eef19eaa749afaba0e31e3f/-/horizon-files-prod/ed/picture/q2j00j4d/d9b714cdaf94ca8380f0be8dbc51ffad3d9dc06e.jpg
3.0,90.0,Zone de captage                                                                                Dakar,300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/51cdfacb6bf2e88c059d381c3e8a8960/-eyJvciI6OTB9/horizon-files-prod/ed/picture/qrz8xxk2/fd825124fc911b6431c668b16321ae8ea98d2a32.jpg
3.0,0.0,Almadies                                                                                Dakar,400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7df0be06a7eaf333bd5ad995625e7d38/-/horizon-files-prod/ed/picture/qpdm4r00/be751b5361b9b77f361555f2a350f575469ec440.jpg
3.0,0.0,Ouakam                                                                                Dakar,700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a3384bca02e927120c6b2f11bc94adee/-/horizon-files-prod/ed/picture/qgqw6ege/75e5fdbf5fd7ee0b9b9b87bae9b19865bccda1a1.jpg
2.0,140.0,Point-e                                                                                Dakar,800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/112865847d59aaed9a14385953991866/-/horizon-files-prod/ed/picture/qpdm4450/deb8846f766e1737c4f9dc4ae3ec1662bb3cce66.jpg
3.0,145.0,Sicap Sacré-cœur                                                                                Dakar,750000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d7d34dd030361816be61107cae9e4595/-/horizon-files-prod/ed/picture/qj4q00d6/d7e0d768210296fd24aea75c45efbb44fd746503.jpg
3.0,200.0,Fann Hock                                                                                Dakar,1000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/aa29828abcec4e8920a06de91c74721c/-/horizon-files-prod/ed/picture/q8v477xj/78be7bb8f1e901fc647319e0b18b817c755166a6.jpg
3.0,150.0,Ouakam                                                                                Dakar,1500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9400e09945fdc0e926f70b8dbb068e96/-/horizon-files-prod/ed/picture/q0g744z6/ed0e6e4a8a3f754a0fe19d2d19c851017d57cf8f.jpg
2.0,110.0,Sicap Sacré-cœur                                                                                Dakar,600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/aad5bfbbf8d6919f5c607a6e0b3dd06c/-/horizon-files-prod/ed/picture/qenvk849/256393865de5a161f062aa73b98c3adc3af40b18.jpg
3.0,150.0,Virage                                                                                Dakar,1700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/60e87821d5328f5c911b7755f9e6d34a/-/horizon-files-prod/ed/picture/qenvk57x/a53114d66faca02c65ce6ed697f9514ff4796cc4.jpg
3.0,180.0,Point-e                                                                                Dakar,1300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5bcc169ce8d199abfac323e598c20555/-/horizon-files-prod/ed/picture/qngp7m5w/9bcb7e3a250cc8859862d06ff438cb02e6a6bae4.jpg
4.0,200.0,Fann                                                                                Dakar,2000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/262889d108e24ea339d72adcdc8669cb/-/horizon-files-prod/ed/picture/qj4qpkv8/42a718bfb4765470a424984d3c1ce1701fde818c.jpg
2.0,224.0,Fann                                                                                Dakar,2000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c39cd28f467906051f154fa8946bc7d6/-/horizon-files-prod/ed/picture/q2j0xx0k/dc4ce426581dc99990b13549f427e028a8e4a65c.jpg
0.0,0.0,Almadies                                                                                Dakar,1100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3ca82736ff45e2af5248b702dc368f99/-/horizon-files-prod/ed/picture/qq42rx5j/70cfe874613f1ef94eac4038d1c523a014f0a1a6.jpg
2.0,0.0,Ouakam                                                                                Dakar,350000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/864d0c4df048f61cf09da76f9ba592e5/-/horizon-files-prod/ed/picture/qngp8xee/90c4107bd72fc16c829601736adc856bd5122014.jpg
2.0,100.0,Plateau                                                                                Dakar,625000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6e0bff24ffc662d633cd24152be4ed11/-/horizon-files-prod/ed/picture/q6xdjwjv/2386c59481aa525ab8dfd7ae38441d604c631ba4.jpg
3.0,350.0,Mamelles                                                                                Dakar,700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d5b1fe866a329ddf4918b399421de3c3/-/horizon-files-prod/ed/picture/q9mjz2v5/65ab64ae92fa045a7f93b60e3407a854b5d10197.jpg
2.0,1.0,Sicap Liberté                                                                                Dakar,350000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d516cb27be9932d8271a205c69f25d85/-/horizon-files-prod/ed/picture/q44ng5g4/cce6ca0d5d089f2b2c202149899346a757f4a7e1.jpg
3.0,150.0,Sicap Sacré-cœur                                                                                Dakar,700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4a6c112d30d955a8bb310c29b64e2e85/-/horizon-files-prod/ed/picture/q44n08d2/971aee0e7796d527431768001c7fa9d7cf4d2606.jpg
3.0,150.0,Plateau                                                                                Dakar,550000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f02b01a6664cb4b469fa51960245be19/-/horizon-files-prod/ed/picture/q0g7xvej/923d5f033296132fe6c6928be7483fe78c4e872e.jpg
3.0,150.0,Virage                                                                                Dakar,1700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/60e87821d5328f5c911b7755f9e6d34a/-/horizon-files-prod/ed/picture/qenvk57x/a53114d66faca02c65ce6ed697f9514ff4796cc4.jpg
4.0,205.0,Yoff                                                                                Dakar,1500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b111903b2d6395dfab05903752a0aa49/-/horizon-files-prod/ed/picture/qv4wjp05/d674e1c96935135bf93c0ec0ffd6b32fbf5b1eb2.png
3.0,250.0,Plateau                                                                                Dakar,2000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/75ba77f07c38ebc4eb1fd37e23850df1/-/horizon-files-prod/ed/picture/q8v47824/55a2f3b21a5216fcee17d13d7679695743e176fa.jpg
3.0,202.0,Almadies                                                                                Dakar,1010000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/19f91531be0b9ef7f242d840a4e6938b/-/horizon-files-prod/ed/picture/qkr8dmp5/d3f03ec19943d9a09d3e395a65625afc7d2f2d40.jpg
3.0,170.0,Point-e                                                                                Dakar,1300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/b05807517193cf23a0e925e2690aabce/-/horizon-files-prod/ed/picture/qxjp7mxw/e993025f6a0c3e1ceb424c18752880ab266bb30d.jpg
1.0,0.0,Yoff                                                                                Dakar,150000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/40e39af75561987af594161c749549f8/-/horizon-files-prod/ed/picture/qq42rn6k/a90cbab83562df9f05d6d4395dfea5ef491f184b.jpg
0.0,0.0,Almadies                                                                                Dakar,16200000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/50cd306603e2b8e810c08f383f41c3fc/-/horizon-files-prod/ed/picture/q9mjr4wv/2b08795d9efcd3220ffa80f547dc638eadfa713a.jpg
0.0,400.0,Ouakam                                                                                Dakar,4500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/dab8bcbc122e7bbeafaf47b41db3f63f/-/horizon-files-prod/ed/picture/qzvp2dm9/29c48a3a64f8429df08770dea68c09afb5ee6fe2.jpg
2.0,0.0,Almadies                                                                                Dakar,1000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4d6be962117a8646d36285f356183808/-/horizon-files-prod/ed/picture/qv4evxzv/bea0090835b13299fd25590ea2c863fcf3748f8c.jpg
3.0,200.0,Ouakam                                                                                Dakar,900000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/671ab738c428b00ca346a3a314afdc5e/-/horizon-files-prod/ed/picture/qkr8r9xn/bb0127db9157c55c9a00f698b5e33fc0e0ea2726.jpg
3.0,0.0,Point-e                                                                                Dakar,600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/17cb731b74816b62e2fc150b816a7372/-/horizon-files-prod/ed/picture/qv4wjr9k/07de85434c55327a92adf0755cab1c110100cc19.jpg
1.0,0.0,Sacré-cœur                                                                                Dakar,275000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d84b1397dbea5f8cab9816fe62366c4d/-/horizon-files-prod/ed/picture/qrz8w885/4a1d74686b53a20215223e55de00c2b0e1e3fe0f.jpg
4.0,0.0,Mamelles                                                                                Dakar,800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3f10ace4742fc4e185855688fc5322e1/-/horizon-files-prod/ed/picture/qde7ngzr/5e33e41befa0044bdde534912b1ee89118ff6120.jpg
3.0,200.0,Mermoz                                                                                Dakar,800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d14455493fe0f0b98d04b924a2578c36/-/horizon-files-prod/ed/picture/q9mj2dn6/875647cef9028021ce52dae2a2290ef65a8f477d.jpg
3.0,250.0,Almadies                                                                                Dakar,1000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/801c7a1203856d784fae943498f02cc9/-/horizon-files-prod/ed/picture/q8vzezwn/f631bc5565507e2f1ea28395a22c26bfd68c3ad7.jpg
3.0,400.0,Virage                                                                                Dakar,2300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/574026c126cfcf52451364bd0ced55b9/-/horizon-files-prod/ed/picture/qgqwrm22/43295bd5b002fe91693016f71ff1023d9bb7892a.jpg
2.0,125.0,Plateau                                                                                Dakar,700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2f8b7bc9d45091cececca19b002cd5d6/-/horizon-files-prod/ed/picture/q44nm4gm/1692ed1e0bed5a99f70e2ea6ff47214dc43486bd.jpg
4.0,300.0,Almadies                                                                                Dakar,1500000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/87ef9a074db9a9bad479b9d0c5197373/-/horizon-files-prod/ed/picture/qgq9ed4r/78824a66d14efa809f3c45586b515003edd25888.jpg
0.0,0.0,Virage                                                                                Dakar,1800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c906cc784163ffb556b8ab194e01b9e9/-/horizon-files-prod/ed/picture/qwep609k/92558eac76a01826648dc118a6561debeaff3e60.jpg
3.0,0.0,Almadies                                                                                Dakar,400000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cccfa18e43b552fd39358a26ff2df3b8/-/horizon-files-prod/ed/picture/qzvp0wqv/8fa6db76c05de07ecd1fd694986b2518ed6ed701.jpg
0.0,0.0,Sicap foire                                                                                Dakar,300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8a2d775e45a2423c93da44e4acfeb7e8/-/horizon-files-prod/ed/picture/qq42rx2j/96402729afdf0c53c42940895a342391bcb8d89a.jpg
2.0,101.0,Mermoz                                                                                Dakar,800000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/7520371e83bba84402891f0740319655/-/horizon-files-prod/ed/picture/qenvzmj5/74881c19d5afb15fa4a365f4246c5327dc6c13b7.jpg
3.0,150.0,Virage                                                                                Dakar,1700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/60e87821d5328f5c911b7755f9e6d34a/-/horizon-files-prod/ed/picture/qenvk57x/a53114d66faca02c65ce6ed697f9514ff4796cc4.jpg
2.0,0.0,Médina                                                                                Dakar,350000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3bf7f30d08f13388be86408b8946a5d8/-/horizon-files-prod/ed/picture/q8v4rp4n/0e7da4573222bd70a3efdb255b2a86668647b5a2.jpg
2.0,0.0,Hlm                                                                                Dakar,300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2fddb67d4eb28839ddea04e08d089f2a/-/horizon-files-prod/ed/picture/q6xd8wx4/85cbb42db218bb01ea699cd5265d2f038bd47a85.jpg
1.0,0.0,Almadies                                                                                Dakar,275000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c7bb9d82f629ea8cd45521bb216a605c/-/horizon-files-prod/ed/picture/qngp8mr0/6721fd4e2c71d7706a6ac56da8b347ff1ee3bd1c.jpg
4.0,128.0,Point-e                                                                                Dakar,700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/40765194c55c35f0341aad501b067c70/-/horizon-files-prod/ed/picture/qgqww4kk/b46cc35a35cbff1129c5ae9888c7beb65f670f7a.jpg
0.0,0.0,Almadies                                                                                Dakar,1300000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d528878aeaad6377745319a1e51391e1/-/horizon-files-prod/ed/picture/q0g7d6wz/be81a20811830c2e2f25a4a4243682895278cc39.jpg
1.0,0.0,Ouest foire                                                                                Dakar,165000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f73a18634e6eb114f9a16a9e07620610/-/horizon-files-prod/ed/picture/qwep60zg/747b6b4c20329b78720b10f063d66bfd5bace513.jpg
2.0,0.0,Mermoz                                                                                Dakar,650000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/cf03beff3b5982dda8f9358ee1285a7d/-/horizon-files-prod/ed/picture/q6xd57pj/fbded7624de35837dc717382fa76b94a641f3b0f.jpg
3.0,200.0,Cité keur gorgui                                                                                Dakar,675000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e62773b56b6bb18ebc7529aba951839c/-/horizon-files-prod/ed/picture/q78wq7g5/5c88032b655074d149d4b7ea2b0b04a9e890c09f.jpg
2.0,150.0,Cité keur gorgui                                                                                Dakar,525000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f50daf433924d2802f4e906010a27a45/-/horizon-files-prod/ed/picture/qwep6kzj/f19f115fcc8650cb6e4d4abbd5b0fd20e9ee010b.jpg
4.0,285.0,Point-e                                                                                Dakar,2000000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/1c86f3a159e15fdcfdd1544b12d54cbe/-/horizon-files-prod/ed/picture/q9mjrdpx/419f5baf85f1123bd56dfa0644bc9e81fc0b6b4a.jpg
3.0,150.0,Virage                                                                                Dakar,1700000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/60e87821d5328f5c911b7755f9e6d34a/-/horizon-files-prod/ed/picture/qenvk57x/a53114d66faca02c65ce6ed697f9514ff4796cc4.jpg
3.0,282.0,Point-e                                                                                Dakar,1600000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ccbef66d62d2c1044e78c92d5d1f73c7/-/horizon-files-prod/ed/picture/qzvpwqdv/58834e6634ade5b253171c59949f7fa8d8119454.jpg
2.0,260.0,Point-e                                                                                Dakar,1100000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/126720eeddb68dfeb1ef54990d610ffd/-/horizon-files-prod/ed/picture/qngp8kx0/9827637330adc72eae07ac415b2736c4940cc090.jpg
